Asset_ID,Name Sort Not sorted  Name,Version Sort Not sorted  Version,Software Manufacturer Sort Not sorted  Software Manufacturer,Type Sort Not sorted  Type,Installation Date Sort Not sorted  Installation Date,Installation Directory Sort Not sorted  Installation Directory,File Count Sort Not sorted  File Count,0,1
16519,HP Display Control,5.3,Portrait Displays Inc.,Application,,C:\Program Files\Portrait Displays\HP Display Control Service,1.0,,
16519,HP Display Control Service,9.9,HP Inc.,Application,,C:\Program Files\Portrait Displays\HP Display Control Service,1.0,,
16519,HP Display Control Utility,5.3,Portrait Displays,Application,,C:\Program Files\Portrait Displays\HP Display Control Service,1.0,,
16519,ICC Profile Tool,5.3,Portrait Displays,Application,,C:\Program Files\Portrait Displays\HP Display Control Service,1.0,,
16519,IEToEdge BHO,144.0,Microsoft Corporation Inc.,Application,,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.93\BHO,5.0,,
16519,Imaging Devices Control Panel,10.0,Microsoft Corporation Inc.,Application,,C:\Program Files (x86)\Windows Photo Viewer,2.0,,
16519,Kaspersky Endpoint Security 12 for Windows Unpacking Wizard,12.1,AO Kaspersky Lab,Application,,D:\Standar aplikasi,1.0,,
16519,MA Command Agent Binary,5.8,Musarubra US LLC.,Application,,C:\Program Files\McAfee\Agent,1.0,,
16519,MA Policy Upgrade Tool,5.8,Musarubra US LLC.,Application,,C:\Program Files\McAfee\Agent\x86,1.0,,
16519,Manages the Trend Micro unauthorized change prevention feature (64-Bit),2.98,Trend Micro Inc.,Application,,C:\Program Files (x86)\Trend Micro\Security Agent,2.0,,
16519,MB Version update tool,4.8,Microsoft Corporation Inc.,Application,,C:\Windows\Microsoft.NET\Framework64\v4.0.30319,3.0,,
16519,Microsoft .NET Assembly Registration Utility,4.8,Microsoft Corporation Inc.,Application,,C:\Windows\Microsoft.NET\Framework64\v4.0.30319,2.0,,
16519,Microsoft .NET ClickOnce Launch Utility,4.8,Microsoft Corporation Inc.,Application,,C:\Windows\Microsoft.NET\Framework64\v4.0.30319,2.0,,
16519,Microsoft .NET Framework CAS Policy Manager,4.8,Microsoft Corporation Inc.,Application,,C:\Windows\Microsoft.NET\Framework64\v4.0.30319,2.0,,
16519,Microsoft .NET Framework IL assembler,4.8,Microsoft Corporation Inc.,Application,,C:\Windows\Microsoft.NET\Framework64\v4.0.30319,2.0,,
16519,Microsoft .NET Framework optimization service,4.8,Microsoft Corporation Inc.,Application,,C:\Windows\Microsoft.NET\Framework64\v4.0.30319,2.0,,
16519,Microsoft Application Error Reporting,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Common Files\microsoft shared\DW,1.0,,
16519,Microsoft ASP.NET State Server,4.8,Microsoft Corporation Inc.,Application,,C:\Windows\Microsoft.NET\Framework64\v4.0.30319,2.0,,
16519,Microsoft Common Language Runtime native compiler,4.8,Microsoft Corporation Inc.,Application,,C:\Windows\Microsoft.NET\Framework64\v4.0.30319,2.0,,
16519,Microsoft Contacts Import Tool,10.0,Microsoft Corporation Inc.,Application,,C:\Program Files (x86)\Windows Mail,2.0,,
16519,Microsoft Data Loss Prevention MIP Agent,4.18,Microsoft Corporation Inc.,Application,,C:\Program Files\Windows Defender,1.0,,
16519,Microsoft Edge,113.0,Microsoft Corporation Inc.,Application,,C:\Program Files\PDF24\WebView2,1.0,,
16519,Microsoft Edge,144.0,Microsoft Corporation Inc.,Application,"January 31, 2026 12:00:00 AM",C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.93,49.0,,
16519,Microsoft Edge COM Registration Helper ARM64,1.3,Microsoft Corporation Inc.,Application,,C:\Program Files (x86)\Microsoft\EdgeUpdate\1.3.217.3,1.0,,
16519,Microsoft Edge PWA Launcher,144.0,Microsoft Corporation Inc.,Application,,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.93,5.0,,
16519,Microsoft Edge Update,1.3,Microsoft Corporation Inc.,Application,,C:\Program Files (x86)\Microsoft\EdgeUpdate,5.0,,
16519,Microsoft Edge Update COM Registration Helper,1.3,Microsoft Corporation Inc.,Application,,C:\Program Files (x86)\Microsoft\EdgeUpdate\1.3.217.3,1.0,,
16519,Microsoft Edge WebView2,144.0,Microsoft Corporation Inc.,Application,,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\144.0.3719.93,5.0,,
16519,Microsoft Edge WebView2,113.0,Microsoft Corporation Inc.,Application,,C:\Program Files\PDF24\WebView2,1.0,,
16519,Microsoft Edge WebView2 Runtime,144.0,Microsoft Corporation Inc.,Add/Remove Programs,"February 06, 2026 12:00:00 AM",C:\Program Files (x86)\Microsoft\EdgeWebView\Application,,,
16519,Microsoft Entra WAM plugin,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy,1.0,,
16519,Microsoft Equation Editor,3.1,Design Science Inc.,Application,,C:\Program Files\Common Files\microsoft shared\EQUATION,1.0,,
16519,Microsoft Excel,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,2.0,,
16519,Microsoft Excel MUI (English) 2013,15.0,Microsoft Corporation Inc.,Add/Remove Programs,"October 03, 2023 12:00:00 AM",C:\Program Files\Microsoft Office\,,,
16519,Microsoft Family Safety,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\ParentalControls_cw5n1h2txyewy,1.0,,
16519,Microsoft Filter Loader,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Common Files\microsoft shared\OFFICE15,1.0,,
16519,Microsoft Groove MUI (English) 2013,15.0,Microsoft Corporation Inc.,Add/Remove Programs,"October 03, 2023 12:00:00 AM",C:\Program Files\Microsoft Office\,,,
16519,Microsoft Help and Support,10.0,Microsoft Corporation Inc.,Application,,C:\Windows,1.0,,
16519,Microsoft Internet Explorer,11.0,Microsoft Corporation Inc.,Web Browser,,C:\Program Files (x86)\Internet Explorer,9.0,,
16519,Microsoft Malware Protection Command Line Utility,4.18,Microsoft Corporation Inc.,Application,,C:\Program Files (x86)\Windows Defender,2.0,,
16519,Microsoft Malware Protection Copy Accelerator Utility,4.18,Microsoft Corporation Inc.,Application,,C:\Program Files\Windows Defender,1.0,,
16519,Microsoft Malware Protection DLP Command Line Utility,4.18,Microsoft Corporation Inc.,Application,,C:\Program Files\Windows Defender,1.0,,
16519,Microsoft Malware Protection DLP User Agent,4.18,Microsoft Corporation Inc.,Application,,C:\Program Files\Windows Defender,1.0,,
16519,Microsoft Network Realtime Inspection Service,4.18,Microsoft Corporation Inc.,Application,,C:\Program Files\Windows Defender,1.0,,
16519,Microsoft Office,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Microsoft Office 15 Language Preferences,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Microsoft Office 2013,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Microsoft Office component,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Common Files\microsoft shared\OFFICE15,1.0,,
16519,Microsoft Office Contact Retriever,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Microsoft Office Document Cache,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Microsoft Office Document Cache Migration,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files (x86)\Common Files\Microsoft Shared\OFFICE15,2.0,,
16519,Microsoft Office Document Cache Sync Client Interface,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Common Files\microsoft shared\OFFICE15,1.0,,
16519,Microsoft Office Help Viewer,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Microsoft Office Multi-Msi ActiveDirectory Deployment Tool.,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Common Files\microsoft shared\OFFICE15\Office Setup Controller,1.0,,
16519,Microsoft Office OSM MUI (English) 2013,15.0,Microsoft Corporation Inc.,Add/Remove Programs,"October 03, 2023 12:00:00 AM",C:\Program Files\Microsoft Office\,,,
16519,Microsoft Office OSM UX MUI (English) 2013,15.0,Microsoft Corporation Inc.,Add/Remove Programs,"October 03, 2023 12:00:00 AM",C:\Program Files\Microsoft Office\,,,
16519,Microsoft Office Proofing (English) 2013,15.0,Microsoft Corporation Inc.,Add/Remove Programs,"October 03, 2023 12:00:00 AM",C:\Program Files\Microsoft Office\,,,
16519,Microsoft Office Proofing Tools 2013 - English,15.0,Microsoft Corporation Inc.,Add/Remove Programs,"October 03, 2023 12:00:00 AM",C:\Program Files\Microsoft Office\,,,
16519,Microsoft Office Proofing Tools 2013 - Español,15.0,Microsoft Corporation Inc.,Add/Remove Programs,"October 03, 2023 12:00:00 AM",C:\Program Files\Microsoft Office\,,,
16519,Microsoft Office Shared 32-bit MUI (English) 2013,15.0,Microsoft Corporation Inc.,Add/Remove Programs,"October 03, 2023 12:00:00 AM",C:\Program Files\Microsoft Office\,,,
16519,Microsoft Office Shared MUI (English) 2013,15.0,Microsoft Corporation Inc.,Add/Remove Programs,"October 03, 2023 12:00:00 AM",C:\Program Files\Microsoft Office\,,,
16519,Microsoft Office Standard 2013,15.0,Microsoft Corporation Inc.,Add/Remove Programs,"October 03, 2023 12:00:00 AM",C:\Program Files\Microsoft Office,,,
16519,Microsoft Office Upload Center,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Microsoft OneDrive for Business,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Microsoft OneNote,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Microsoft OneNote Internet Explorer Content Service,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Microsoft OneNote MUI (English) 2013,15.0,Microsoft Corporation Inc.,Add/Remove Programs,"October 03, 2023 12:00:00 AM",C:\Program Files\Microsoft Office\,,,
16519,Microsoft Outlook,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Microsoft Outlook Data Files Scan/Repair Utility,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Microsoft Outlook MUI (English) 2013,15.0,Microsoft Corporation Inc.,Add/Remove Programs,"October 03, 2023 12:00:00 AM",C:\Program Files\Microsoft Office\,,,
16519,Microsoft PDF Reflow,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Microsoft PowerPoint,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Microsoft PowerPoint MUI (English) 2013,15.0,Microsoft Corporation Inc.,Add/Remove Programs,"October 03, 2023 12:00:00 AM",C:\Program Files\Microsoft Office\,,,
16519,Microsoft Publisher,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Microsoft Publisher MUI (English) 2013,15.0,Microsoft Corporation Inc.,Add/Remove Programs,"October 03, 2023 12:00:00 AM",C:\Program Files\Microsoft Office\,,,
16519,Microsoft Purview Data Loss Prevention Service,4.18,Microsoft Corporation Inc.,Application,,C:\Program Files\Windows Defender,1.0,,
16519,Microsoft Query,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Microsoft Resource File To COFF Object Conversion Utility,14.32,Microsoft Corporation Inc.,Application,,C:\Windows\Microsoft.NET\Framework64\v4.0.30319,2.0,,
16519,Microsoft Security Client Policy Configuration Tool,4.18,Microsoft Corporation Inc.,Application,,C:\Program Files\Windows Defender,1.0,,
16519,Microsoft Tablet PC Component,10.0,Microsoft Corporation Inc.,Application,,C:\Program Files (x86)\Common Files\Microsoft Shared\ink,1.0,,
16519,Microsoft Teams Meeting Add-in for Microsoft Office,1.25,Microsoft Corporation Inc.,Add/Remove Programs,"November 29, 2025 12:00:00 AM",,,,
16519,Microsoft Update Health Service,10.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Update Health Tools,1.0,,
16519,Microsoft Update Health Tools,5.72,Microsoft Corporation Inc.,Add/Remove Programs,"January 15, 2024 12:00:00 AM",,,,
16519,Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.40.33810,14.40,Microsoft Corporation Inc.,Application,,C:\Program Files (x86)\Trend Micro\Security Agent,1.0,,
16519,Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.42.34438,14.42,Microsoft Corporation Inc.,Application,,C:\Windows\SystemTemp\{AA806F03-6074-4288-985E-1C655E62770D},1.0,,
16519,Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.40.33810,14.40,Microsoft Corporation Inc.,Application,,C:\Program Files (x86)\Trend Micro\Security Agent,1.0,,
16519,Microsoft Visual C++ 2022 X64 Additional Runtime - 14.42.34438,14.42,Microsoft Corporation Inc.,Add/Remove Programs,"November 10, 2025 12:00:00 AM",,,,
16519,Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.42.34438,14.42,Microsoft Corporation Inc.,Add/Remove Programs,"November 10, 2025 12:00:00 AM",,,,
16519,Microsoft Win32WebViewHost app,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\Microsoft.Win32WebViewHost_cw5n1h2txyewy,1.0,,
16519,Microsoft Word,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Microsoft Word MUI (English) 2013,15.0,Microsoft Corporation Inc.,Add/Remove Programs,"October 03, 2023 12:00:00 AM",C:\Program Files\Microsoft Office\,,,
16519,MoUSO Core Worker Process,1451.2510,Microsoft Corporation Inc.,Application,,C:\Windows\UUS\amd64,1.0,,
16519,MoUSO Core Worker Process,1506.2511,Microsoft Corporation Inc.,Application,,C:\Windows\UUS\Packages\Preview\amd64,1.0,,
16519,Mozilla Maintenance Service,68.6,Mozilla,Add/Remove Programs,,,,,
16519,Mozilla Thunderbird 68.6.0 (x86 en-US),68.6,Mozilla,Add/Remove Programs,,C:\Program Files (x86)\Mozilla Thunderbird,,,
16519,Narrator Home,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\microsoft.windows.narratorquickstart_8wekyb3d8bbwe,1.0,,
16519,Notepad,10.0,Microsoft Corporation Inc.,Application,,C:\Windows,1.0,,
16519,Notifications host process,1506.2511,Microsoft Corporation Inc.,Application,,C:\Windows\UUS\Packages\Preview\amd64,1.0,,
16519,Notifications host process,1451.2510,Microsoft Corporation Inc.,Application,,C:\Windows\UUS\amd64,1.0,,
16519,OESIS Framework V4 3rd Party Host,4.3,OPSWAT Inc.,Application,,C:\Program Files\BMC Software\Client Management\Client\bin\opswat,2.0,,
16519,OESIS Framework V4 Diagnose,4.3,OPSWAT Inc.,Application,,C:\Program Files\BMC Software\Client Management\Client\bin\opswat,1.0,,
16519,OfcCCCAUpdate,14.0,Trend Micro Inc.,Application,,C:\Program Files (x86)\Trend Micro\Security Agent,1.0,,
16519,OfcPfwSv Application,14.0,Trend Micro Inc.,Application,,C:\Program Files (x86)\Trend Micro\Security Agent,1.0,,
16519,Office Licensing Admin Access Provider,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Common Files\microsoft shared\OFFICE15,1.0,,
16519,Office Source Engine,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Common Files\microsoft shared\Source Engine,1.0,,
16519,Office Subscription Licensing Heartbeat,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Common Files\microsoft shared\OFFICE15,1.0,,
16519,Office Telemetry Agent,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Office Telemetry Dashboard,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Office Telemetry Log,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Microsoft Office\Office15,1.0,,
16519,Office XML Handler,15.0,Microsoft Corporation Inc.,Application,,C:\Program Files\Common Files\microsoft shared\OFFICE15,1.0,,
16519,OfficescanTouch Application,14.0,Trend Micro Inc.,Application,,C:\Program Files (x86)\Trend Micro\Security Agent,1.0,,
16519,OOBE Captive Portal Flow,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\Microsoft.Windows.OOBENetworkCaptivePortal_cw5n1h2txyewy,1.0,,
16519,OOBE Network Connection Flow,10.0,Microsoft Corporation Inc.,Application,,C:\Windows\SystemApps\Microsoft.Windows.OOBENetworkConnectionFlow_cw5n1h2txyewy,1.0,,
16519,OpenJDK Platform binary,17.0,Eclipse Adoptium,Application,,C:\Program Files\PDF24\jre\bin,3.0,,
16519,Outils de vérification linguistique 2013 de Microsoft Office - Français,15.0,Microsoft Corporation Inc.,Add/Remove Programs,"October 03, 2023 12:00:00 AM",C:\Program Files\Microsoft Office\,,,
16519,patch program,2.88,Trend Micro Inc.,Application,,C:\Program Files (x86)\Trend Micro\Security Agent,2.0,,
16519,PDF24 Assistant,11.12,geek software GmbH,Application,,C:\Program Files\PDF24,1.0,,
16519,PDF24 Backend,11.12,geek software GmbH,Application,,C:\Program Files\PDF24,1.0,,
16519,PDF24 Compress,11.12,geek software GmbH,Application,,C:\Program Files\PDF24,1.0,,
16519,PDF24 Creator,11.12,geek software GmbH,Application,,C:\Program Files\PDF24,2.0,,
16519,PDF24 Creator,9.2,geek software GmbH,Application,,D:\Standar aplikasi,1.0,,
16519,PDF24 Creator 11.12.0,11.12,PDF24.org,Add/Remove Programs,"July 23, 2025 12:00:00 AM",C:\Program Files\PDF24\,,,
16519,PDF24 DocTool,11.12,geek software GmbH,Application,,C:\Program Files\PDF24,1.0,,
16519,PDF24 Fax,11.12,geek software GmbH,Application,,C:\Program Files\PDF24,1.0,,
16519,PDF24 Launcher,11.12,geek software GmbH,Application,,C:\Program Files\PDF24,1.0,,
16519,PDF24 Ocr,11.12,geek software GmbH,Application,,C:\Program Files\PDF24,1.0,,
16519,PDF24 Reader,11.12,geek software GmbH,Application,,C:\Program Files\PDF24,1.0,,
16519,PDF24 Settings,11.12,geek software GmbH,Application,,C:\Program Files\PDF24,1.0,,
16519,PDF24 Toolbox,11.12,geek software GmbH,Application,,C:\Program Files\PDF24,1.0,,
